date,index,state,division
2010-01-01,99.4,Johor,overall
2010-02-01,99.4,Johor,overall
2010-03-01,99.4,Johor,overall
2010-04-01,99.4,Johor,overall
2010-05-01,99.6,Johor,overall
2010-06-01,99.8,Johor,overall
2010-07-01,100.1,Johor,overall
2010-08-01,100.3,Johor,overall
2010-09-01,100.3,Johor,overall
2010-10-01,100.5,Johor,overall
2010-11-01,100.8,Johor,overall
2010-12-01,101.1,Johor,overall
2011-01-01,101.7,Johor,overall
2011-02-01,102.4,Johor,overall
2011-03-01,102.3,Johor,overall
2011-04-01,102.5,Johor,overall
2011-05-01,102.8,Johor,overall
2011-06-01,103.3,Johor,overall
2011-07-01,103.6,Johor,overall
2011-08-01,103.7,Johor,overall
2011-09-01,103.9,Johor,overall
2011-10-01,104.2,Johor,overall
2011-11-01,104.2,Johor,overall
2011-12-01,104.4,Johor,overall
2012-01-01,105.0,Johor,overall
2012-02-01,104.7,Johor,overall
2012-03-01,104.5,Johor,overall
2012-04-01,104.5,Johor,overall
2012-05-01,104.9,Johor,overall
2012-06-01,105.1,Johor,overall
2012-07-01,105.1,Johor,overall
2012-08-01,105.4,Johor,overall
2012-09-01,105.6,Johor,overall
2012-10-01,105.6,Johor,overall
2012-11-01,105.8,Johor,overall
2012-12-01,105.9,Johor,overall
2013-01-01,106.5,Johor,overall
2013-02-01,106.7,Johor,overall
2013-03-01,106.7,Johor,overall
2013-04-01,106.6,Johor,overall
2013-05-01,106.9,Johor,overall
2013-06-01,107.1,Johor,overall
2013-07-01,107.4,Johor,overall
2013-08-01,107.6,Johor,overall
2013-09-01,108.7,Johor,overall
2013-10-01,109.3,Johor,overall
2013-11-01,109.5,Johor,overall
2013-12-01,110.0,Johor,overall
2014-01-01,110.5,Johor,overall
2014-02-01,110.7,Johor,overall
2014-03-01,110.8,Johor,overall
2014-04-01,110.9,Johor,overall
2014-05-01,111.0,Johor,overall
2014-06-01,111.2,Johor,overall
2014-07-01,111.4,Johor,overall
2014-08-01,111.8,Johor,overall
2014-09-01,112.0,Johor,overall
2014-10-01,112.7,Johor,overall
2014-11-01,113.4,Johor,overall
2014-12-01,113.3,Johor,overall
2015-01-01,112.2,Johor,overall
2015-02-01,111.1,Johor,overall
2015-03-01,112.3,Johor,overall
2015-04-01,113.6,Johor,overall
2015-05-01,114.0,Johor,overall
2015-06-01,114.9,Johor,overall
2015-07-01,115.9,Johor,overall
2015-08-01,116.3,Johor,overall
2015-09-01,115.9,Johor,overall
2015-10-01,116.5,Johor,overall
2015-11-01,117.5,Johor,overall
2015-12-01,117.6,Johor,overall
2016-01-01,117.4,Johor,overall
2016-02-01,117.2,Johor,overall
2016-03-01,116.5,Johor,overall
2016-04-01,117.1,Johor,overall
2016-05-01,117.4,Johor,overall
2016-06-01,117.6,Johor,overall
2016-07-01,118.1,Johor,overall
2016-08-01,118.5,Johor,overall
2016-09-01,118.2,Johor,overall
2016-10-01,118.5,Johor,overall
2016-11-01,119.7,Johor,overall
2016-12-01,119.7,Johor,overall
2017-01-01,121.4,Johor,overall
2017-02-01,123.2,Johor,overall
2017-03-01,123.0,Johor,overall
2017-04-01,122.8,Johor,overall
2017-05-01,122.3,Johor,overall
2017-06-01,122.2,Johor,overall
2017-07-01,122.1,Johor,overall
2017-08-01,123.3,Johor,overall
2017-09-01,123.7,Johor,overall
2017-10-01,123.5,Johor,overall
2017-11-01,124.3,Johor,overall
2017-12-01,124.5,Johor,overall
2018-01-01,124.9,Johor,overall
2018-02-01,125.0,Johor,overall
2018-03-01,124.4,Johor,overall
2018-04-01,124.4,Johor,overall
2018-05-01,124.7,Johor,overall
2018-06-01,123.1,Johor,overall
2018-07-01,123.3,Johor,overall
2018-08-01,123.6,Johor,overall
2018-09-01,124.0,Johor,overall
2018-10-01,124.3,Johor,overall
2018-11-01,124.7,Johor,overall
2018-12-01,124.6,Johor,overall
2019-01-01,124.0,Johor,overall
2019-02-01,124.3,Johor,overall
2019-03-01,124.6,Johor,overall
2019-04-01,124.7,Johor,overall
2019-05-01,125.0,Johor,overall
2019-06-01,125.0,Johor,overall
2019-07-01,125.2,Johor,overall
2019-08-01,125.3,Johor,overall
2019-09-01,125.5,Johor,overall
2019-10-01,125.7,Johor,overall
2019-11-01,125.7,Johor,overall
2019-12-01,126.0,Johor,overall
2020-01-01,126.2,Johor,overall
2020-02-01,126.0,Johor,overall
2020-03-01,124.3,Johor,overall
2020-04-01,120.5,Johor,overall
2020-05-01,120.8,Johor,overall
2020-06-01,122.3,Johor,overall
2020-07-01,123.1,Johor,overall
2020-08-01,123.2,Johor,overall
2020-09-01,123.1,Johor,overall
2020-10-01,123.1,Johor,overall
2020-11-01,123.0,Johor,overall
2020-12-01,123.5,Johor,overall
2021-01-01,125.2,Johor,overall
2021-02-01,125.7,Johor,overall
2021-03-01,126.2,Johor,overall
2021-04-01,126.4,Johor,overall
2021-05-01,126.3,Johor,overall
2021-06-01,126.5,Johor,overall
2021-07-01,125.7,Johor,overall
2021-08-01,125.7,Johor,overall
2021-09-01,126.0,Johor,overall
2021-10-01,126.9,Johor,overall
2021-11-01,127.3,Johor,overall
2021-12-01,127.7,Johor,overall
2022-01-01,128.0,Johor,overall
2022-02-01,128.1,Johor,overall
2022-03-01,128.7,Johor,overall
2022-04-01,129.0,Johor,overall
2022-05-01,130.0,Johor,overall
2022-06-01,131.2,Johor,overall
2022-07-01,131.6,Johor,overall
2022-08-01,131.8,Johor,overall
2022-09-01,131.9,Johor,overall
2022-10-01,131.9,Johor,overall
2022-11-01,132.6,Johor,overall
2022-12-01,132.7,Johor,overall
2023-01-01,132.9,Johor,overall
2023-02-01,133.4,Johor,overall
2023-03-01,133.4,Johor,overall
2023-04-01,133.3,Johor,overall
2023-05-01,133.5,Johor,overall
2023-06-01,133.7,Johor,overall
2023-07-01,133.8,Johor,overall
2023-08-01,134.1,Johor,overall
2023-09-01,134.2,Johor,overall
2023-10-01,134.2,Johor,overall
2023-11-01,134.3,Johor,overall
2023-12-01,134.6,Johor,overall
2024-01-01,134.9,Johor,overall
2024-02-01,135.4,Johor,overall
2024-03-01,135.4,Johor,overall
2024-04-01,135.4,Johor,overall
2024-05-01,136.0,Johor,overall
2024-06-01,136.4,Johor,overall
2024-07-01,136.4,Johor,overall
2024-08-01,136.5,Johor,overall
2024-09-01,136.6,Johor,overall
2024-10-01,136.8,Johor,overall
2024-11-01,136.8,Johor,overall
2024-12-01,137.0,Johor,overall
2025-01-01,137.4,Johor,overall
2025-02-01,138.3,Johor,overall
2025-03-01,138.2,Johor,overall
2025-04-01,138.4,Johor,overall
2025-05-01,138.4,Johor,overall
2025-06-01,138.5,Johor,overall
2025-07-01,138.9,Johor,overall
2025-08-01,139.2,Johor,overall
2025-09-01,139.4,Johor,overall
2025-10-01,139.4,Johor,overall
2025-11-01,139.4,Johor,overall
2025-12-01,140.1,Johor,overall
2026-01-01,140.3,Johor,overall
2026-02-01,140.6,Johor,overall
2026-03-01,140.9,Johor,overall
2026-04-01,141.7,Johor,overall
2026-05-01,141.9,Johor,overall
2026-06-01,141.9,Johor,overall
2026-07-01,141.8,Johor,overall
2010-01-01,99.6,Kedah,overall
2010-02-01,99.5,Kedah,overall
2010-03-01,99.3,Kedah,overall
2010-04-01,99.3,Kedah,overall
2010-05-01,99.5,Kedah,overall
2010-06-01,99.7,Kedah,overall
2010-07-01,99.9,Kedah,overall
2010-08-01,100.2,Kedah,overall
2010-09-01,100.1,Kedah,overall
2010-10-01,100.6,Kedah,overall
2010-11-01,101.0,Kedah,overall
2010-12-01,101.3,Kedah,overall
2011-01-01,101.8,Kedah,overall
2011-02-01,102.3,Kedah,overall
2011-03-01,102.4,Kedah,overall
2011-04-01,102.6,Kedah,overall
2011-05-01,102.9,Kedah,overall
2011-06-01,103.1,Kedah,overall
2011-07-01,103.3,Kedah,overall
2011-08-01,103.4,Kedah,overall
2011-09-01,103.7,Kedah,overall
2011-10-01,104.0,Kedah,overall
2011-11-01,104.1,Kedah,overall
2011-12-01,104.2,Kedah,overall
2012-01-01,104.6,Kedah,overall
2012-02-01,104.5,Kedah,overall
2012-03-01,104.3,Kedah,overall
2012-04-01,104.4,Kedah,overall
2012-05-01,104.8,Kedah,overall
2012-06-01,105.0,Kedah,overall
2012-07-01,104.9,Kedah,overall
2012-08-01,105.0,Kedah,overall
2012-09-01,105.3,Kedah,overall
2012-10-01,105.7,Kedah,overall
2012-11-01,105.6,Kedah,overall
2012-12-01,105.6,Kedah,overall
2013-01-01,106.3,Kedah,overall
2013-02-01,106.3,Kedah,overall
2013-03-01,106.4,Kedah,overall
2013-04-01,106.5,Kedah,overall
2013-05-01,106.7,Kedah,overall
2013-06-01,106.8,Kedah,overall
2013-07-01,107.1,Kedah,overall
2013-08-01,107.2,Kedah,overall
2013-09-01,108.3,Kedah,overall
2013-10-01,108.7,Kedah,overall
2013-11-01,108.7,Kedah,overall
2013-12-01,109.1,Kedah,overall
2014-01-01,109.7,Kedah,overall
2014-02-01,110.0,Kedah,overall
2014-03-01,110.2,Kedah,overall
2014-04-01,110.1,Kedah,overall
2014-05-01,110.0,Kedah,overall
2014-06-01,110.1,Kedah,overall
2014-07-01,110.3,Kedah,overall
2014-08-01,110.4,Kedah,overall
2014-09-01,110.6,Kedah,overall
2014-10-01,111.4,Kedah,overall
2014-11-01,111.7,Kedah,overall
2014-12-01,111.6,Kedah,overall
2015-01-01,110.4,Kedah,overall
2015-02-01,109.6,Kedah,overall
2015-03-01,110.7,Kedah,overall
2015-04-01,111.5,Kedah,overall
2015-05-01,112.2,Kedah,overall
2015-06-01,112.8,Kedah,overall
2015-07-01,113.7,Kedah,overall
2015-08-01,113.5,Kedah,overall
2015-09-01,113.4,Kedah,overall
2015-10-01,113.9,Kedah,overall
2015-11-01,114.2,Kedah,overall
2015-12-01,114.1,Kedah,overall
2016-01-01,114.0,Kedah,overall
2016-02-01,113.6,Kedah,overall
2016-03-01,113.0,Kedah,overall
2016-04-01,113.5,Kedah,overall
2016-05-01,113.7,Kedah,overall
2016-06-01,114.0,Kedah,overall
2016-07-01,114.4,Kedah,overall
2016-08-01,114.8,Kedah,overall
2016-09-01,114.5,Kedah,overall
2016-10-01,114.9,Kedah,overall
2016-11-01,115.8,Kedah,overall
2016-12-01,116.0,Kedah,overall
2017-01-01,117.6,Kedah,overall
2017-02-01,119.1,Kedah,overall
2017-03-01,119.0,Kedah,overall
2017-04-01,118.6,Kedah,overall
2017-05-01,118.3,Kedah,overall
2017-06-01,118.1,Kedah,overall
2017-07-01,118.0,Kedah,overall
2017-08-01,119.1,Kedah,overall
2017-09-01,119.5,Kedah,overall
2017-10-01,119.2,Kedah,overall
2017-11-01,119.9,Kedah,overall
2017-12-01,120.0,Kedah,overall
2018-01-01,114.3,Kedah,overall
2018-02-01,114.5,Kedah,overall
2018-03-01,113.9,Kedah,overall
2018-04-01,119.8,Kedah,overall
2018-05-01,119.8,Kedah,overall
2018-06-01,118.5,Kedah,overall
2018-07-01,118.5,Kedah,overall
2018-08-01,118.7,Kedah,overall
2018-09-01,118.9,Kedah,overall
2018-10-01,119.1,Kedah,overall
2018-11-01,119.1,Kedah,overall
2018-12-01,119.3,Kedah,overall
2019-01-01,118.5,Kedah,overall
2019-02-01,118.8,Kedah,overall
2019-03-01,119.2,Kedah,overall
2019-04-01,119.1,Kedah,overall
2019-05-01,119.4,Kedah,overall
2019-06-01,119.4,Kedah,overall
2019-07-01,119.5,Kedah,overall
2019-08-01,119.8,Kedah,overall
2019-09-01,119.8,Kedah,overall
2019-10-01,120.0,Kedah,overall
2019-11-01,120.0,Kedah,overall
2019-12-01,120.2,Kedah,overall
2020-01-01,120.2,Kedah,overall
2020-02-01,120.1,Kedah,overall
2020-03-01,118.5,Kedah,overall
2020-04-01,114.6,Kedah,overall
2020-05-01,115.0,Kedah,overall
2020-06-01,116.4,Kedah,overall
2020-07-01,117.2,Kedah,overall
2020-08-01,117.3,Kedah,overall
2020-09-01,117.3,Kedah,overall
2020-10-01,117.2,Kedah,overall
2020-11-01,116.9,Kedah,overall
2020-12-01,117.6,Kedah,overall
2021-01-01,119.3,Kedah,overall
2021-02-01,119.8,Kedah,overall
2021-03-01,120.3,Kedah,overall
2021-04-01,120.5,Kedah,overall
2021-05-01,120.5,Kedah,overall
2021-06-01,120.5,Kedah,overall
2021-07-01,119.7,Kedah,overall
2021-08-01,119.8,Kedah,overall
2021-09-01,119.9,Kedah,overall
2021-10-01,120.9,Kedah,overall
2021-11-01,121.2,Kedah,overall
2021-12-01,121.9,Kedah,overall
2022-01-01,122.1,Kedah,overall
2022-02-01,122.4,Kedah,overall
2022-03-01,122.6,Kedah,overall
2022-04-01,122.8,Kedah,overall
2022-05-01,123.1,Kedah,overall
2022-06-01,123.6,Kedah,overall
2022-07-01,123.9,Kedah,overall
2022-08-01,123.9,Kedah,overall
2022-09-01,124.0,Kedah,overall
2022-10-01,124.2,Kedah,overall
2022-11-01,124.5,Kedah,overall
2022-12-01,124.6,Kedah,overall
2023-01-01,124.8,Kedah,overall
2023-02-01,125.2,Kedah,overall
2023-03-01,125.2,Kedah,overall
2023-04-01,125.3,Kedah,overall
2023-05-01,125.5,Kedah,overall
2023-06-01,125.6,Kedah,overall
2023-07-01,125.7,Kedah,overall
2023-08-01,125.7,Kedah,overall
2023-09-01,125.8,Kedah,overall
2023-10-01,125.8,Kedah,overall
2023-11-01,126.0,Kedah,overall
2023-12-01,126.2,Kedah,overall
2024-01-01,126.4,Kedah,overall
2024-02-01,126.3,Kedah,overall
2024-03-01,127.0,Kedah,overall
2024-04-01,127.0,Kedah,overall
2024-05-01,127.3,Kedah,overall
2024-06-01,127.4,Kedah,overall
2024-07-01,127.5,Kedah,overall
2024-08-01,127.5,Kedah,overall
2024-09-01,127.5,Kedah,overall
2024-10-01,127.6,Kedah,overall
2024-11-01,127.5,Kedah,overall
2024-12-01,127.4,Kedah,overall
2025-01-01,127.6,Kedah,overall
2025-02-01,127.9,Kedah,overall
2025-03-01,127.8,Kedah,overall
2025-04-01,128.1,Kedah,overall
2025-05-01,128.0,Kedah,overall
2025-06-01,128.2,Kedah,overall
2025-07-01,128.0,Kedah,overall
2025-08-01,128.2,Kedah,overall
2025-09-01,128.6,Kedah,overall
2025-10-01,128.3,Kedah,overall
2025-11-01,128.4,Kedah,overall
2025-12-01,128.8,Kedah,overall
2026-01-01,129.1,Kedah,overall
2026-02-01,129.6,Kedah,overall
2026-03-01,130.2,Kedah,overall
2026-04-01,130.5,Kedah,overall
2026-05-01,130.8,Kedah,overall
2026-06-01,130.8,Kedah,overall
2026-07-01,130.9,Kedah,overall
2010-01-01,99.1,Kelantan,overall
2010-02-01,99.0,Kelantan,overall
2010-03-01,99.0,Kelantan,overall
2010-04-01,99.2,Kelantan,overall
2010-05-01,99.4,Kelantan,overall
2010-06-01,99.7,Kelantan,overall
2010-07-01,100.0,Kelantan,overall
2010-08-01,100.5,Kelantan,overall
2010-09-01,100.6,Kelantan,overall
2010-10-01,100.7,Kelantan,overall
2010-11-01,101.2,Kelantan,overall
2010-12-01,101.7,Kelantan,overall
2011-01-01,102.4,Kelantan,overall
2011-02-01,102.6,Kelantan,overall
2011-03-01,102.8,Kelantan,overall
2011-04-01,103.3,Kelantan,overall
2011-05-01,103.8,Kelantan,overall
2011-06-01,104.1,Kelantan,overall
2011-07-01,104.3,Kelantan,overall
2011-08-01,104.6,Kelantan,overall
2011-09-01,104.7,Kelantan,overall
2011-10-01,104.8,Kelantan,overall
2011-11-01,104.8,Kelantan,overall
2011-12-01,105.1,Kelantan,overall
2012-01-01,105.6,Kelantan,overall
2012-02-01,105.3,Kelantan,overall
2012-03-01,105.2,Kelantan,overall
2012-04-01,105.1,Kelantan,overall
2012-05-01,105.5,Kelantan,overall
2012-06-01,106.0,Kelantan,overall
2012-07-01,105.8,Kelantan,overall
2012-08-01,106.1,Kelantan,overall
2012-09-01,106.0,Kelantan,overall
2012-10-01,105.9,Kelantan,overall
2012-11-01,106.0,Kelantan,overall
2012-12-01,106.1,Kelantan,overall
2013-01-01,106.6,Kelantan,overall
2013-02-01,106.8,Kelantan,overall
2013-03-01,106.8,Kelantan,overall
2013-04-01,106.9,Kelantan,overall
2013-05-01,107.3,Kelantan,overall
2013-06-01,107.8,Kelantan,overall
2013-07-01,108.3,Kelantan,overall
2013-08-01,108.3,Kelantan,overall
2013-09-01,109.0,Kelantan,overall
2013-10-01,109.4,Kelantan,overall
2013-11-01,109.7,Kelantan,overall
2013-12-01,110.2,Kelantan,overall
2014-01-01,110.6,Kelantan,overall
2014-02-01,110.8,Kelantan,overall
2014-03-01,110.9,Kelantan,overall
2014-04-01,110.9,Kelantan,overall
2014-05-01,111.1,Kelantan,overall
2014-06-01,111.3,Kelantan,overall
2014-07-01,111.8,Kelantan,overall
2014-08-01,111.8,Kelantan,overall
2014-09-01,111.8,Kelantan,overall
2014-10-01,112.5,Kelantan,overall
2014-11-01,112.8,Kelantan,overall
2014-12-01,113.1,Kelantan,overall
2015-01-01,111.8,Kelantan,overall
2015-02-01,110.8,Kelantan,overall
2015-03-01,111.6,Kelantan,overall
2015-04-01,112.8,Kelantan,overall
2015-05-01,113.2,Kelantan,overall
2015-06-01,113.9,Kelantan,overall
2015-07-01,115.3,Kelantan,overall
2015-08-01,114.6,Kelantan,overall
2015-09-01,114.1,Kelantan,overall
2015-10-01,114.5,Kelantan,overall
2015-11-01,115.2,Kelantan,overall
2015-12-01,115.1,Kelantan,overall
2016-01-01,114.9,Kelantan,overall
2016-02-01,114.9,Kelantan,overall
2016-03-01,114.0,Kelantan,overall
2016-04-01,114.3,Kelantan,overall
2016-05-01,114.7,Kelantan,overall
2016-06-01,115.3,Kelantan,overall
2016-07-01,115.8,Kelantan,overall
2016-08-01,115.8,Kelantan,overall
2016-09-01,115.5,Kelantan,overall
2016-10-01,115.5,Kelantan,overall
2016-11-01,116.7,Kelantan,overall
2016-12-01,116.8,Kelantan,overall
2017-01-01,118.3,Kelantan,overall
2017-02-01,119.5,Kelantan,overall
2017-03-01,119.3,Kelantan,overall
2017-04-01,118.7,Kelantan,overall
2017-05-01,118.7,Kelantan,overall
2017-06-01,118.6,Kelantan,overall
2017-07-01,118.7,Kelantan,overall
2017-08-01,119.7,Kelantan,overall
2017-09-01,119.8,Kelantan,overall
2017-10-01,119.6,Kelantan,overall
2017-11-01,120.3,Kelantan,overall
2017-12-01,120.5,Kelantan,overall
2018-01-01,120.9,Kelantan,overall
2018-02-01,120.8,Kelantan,overall
2018-03-01,120.2,Kelantan,overall
2018-04-01,120.0,Kelantan,overall
2018-05-01,120.4,Kelantan,overall
2018-06-01,119.4,Kelantan,overall
2018-07-01,119.5,Kelantan,overall
2018-08-01,119.6,Kelantan,overall
2018-09-01,119.8,Kelantan,overall
2018-10-01,119.8,Kelantan,overall
2018-11-01,120.2,Kelantan,overall
2018-12-01,120.5,Kelantan,overall
2019-01-01,120.0,Kelantan,overall
2019-02-01,120.0,Kelantan,overall
2019-03-01,120.0,Kelantan,overall
2019-04-01,119.9,Kelantan,overall
2019-05-01,120.7,Kelantan,overall
2019-06-01,120.8,Kelantan,overall
2019-07-01,120.8,Kelantan,overall
2019-08-01,121.0,Kelantan,overall
2019-09-01,120.8,Kelantan,overall
2019-10-01,120.8,Kelantan,overall
2019-11-01,120.7,Kelantan,overall
2019-12-01,121.1,Kelantan,overall
2020-01-01,121.2,Kelantan,overall
2020-02-01,121.1,Kelantan,overall
2020-03-01,119.5,Kelantan,overall
2020-04-01,115.9,Kelantan,overall
2020-05-01,116.2,Kelantan,overall
2020-06-01,117.9,Kelantan,overall
2020-07-01,118.9,Kelantan,overall
2020-08-01,118.9,Kelantan,overall
2020-09-01,118.8,Kelantan,overall
2020-10-01,118.8,Kelantan,overall
2020-11-01,118.6,Kelantan,overall
2020-12-01,119.6,Kelantan,overall
2021-01-01,121.4,Kelantan,overall
2021-02-01,121.9,Kelantan,overall
2021-03-01,122.2,Kelantan,overall
2021-04-01,122.5,Kelantan,overall
2021-05-01,122.7,Kelantan,overall
2021-06-01,122.7,Kelantan,overall
2021-07-01,121.8,Kelantan,overall
2021-08-01,121.8,Kelantan,overall
2021-09-01,122.1,Kelantan,overall
2021-10-01,123.1,Kelantan,overall
2021-11-01,123.4,Kelantan,overall
2021-12-01,124.1,Kelantan,overall
2022-01-01,124.3,Kelantan,overall
2022-02-01,124.5,Kelantan,overall
2022-03-01,124.8,Kelantan,overall
2022-04-01,125.0,Kelantan,overall
2022-05-01,125.6,Kelantan,overall
2022-06-01,126.2,Kelantan,overall
2022-07-01,126.4,Kelantan,overall
2022-08-01,126.3,Kelantan,overall
2022-09-01,126.5,Kelantan,overall
2022-10-01,126.7,Kelantan,overall
2022-11-01,127.0,Kelantan,overall
2022-12-01,127.2,Kelantan,overall
2023-01-01,127.4,Kelantan,overall
2023-02-01,127.6,Kelantan,overall
2023-03-01,127.8,Kelantan,overall
2023-04-01,127.9,Kelantan,overall
2023-05-01,127.9,Kelantan,overall
2023-06-01,128.0,Kelantan,overall
2023-07-01,128.2,Kelantan,overall
2023-08-01,128.2,Kelantan,overall
2023-09-01,128.2,Kelantan,overall
2023-10-01,128.3,Kelantan,overall
2023-11-01,128.1,Kelantan,overall
2023-12-01,128.4,Kelantan,overall
2024-01-01,128.6,Kelantan,overall
2024-02-01,129.2,Kelantan,overall
2024-03-01,129.2,Kelantan,overall
2024-04-01,129.2,Kelantan,overall
2024-05-01,129.4,Kelantan,overall
2024-06-01,129.6,Kelantan,overall
2024-07-01,129.5,Kelantan,overall
2024-08-01,129.4,Kelantan,overall
2024-09-01,129.3,Kelantan,overall
2024-10-01,129.5,Kelantan,overall
2024-11-01,129.3,Kelantan,overall
2024-12-01,129.3,Kelantan,overall
2025-01-01,129.6,Kelantan,overall
2025-02-01,129.8,Kelantan,overall
2025-03-01,129.8,Kelantan,overall
2025-04-01,129.9,Kelantan,overall
2025-05-01,129.8,Kelantan,overall
2025-06-01,129.8,Kelantan,overall
2025-07-01,129.5,Kelantan,overall
2025-08-01,129.5,Kelantan,overall
2025-09-01,130.0,Kelantan,overall
2025-10-01,129.6,Kelantan,overall
2025-11-01,129.6,Kelantan,overall
2025-12-01,129.9,Kelantan,overall
2026-01-01,130.0,Kelantan,overall
2026-02-01,130.1,Kelantan,overall
2026-03-01,130.7,Kelantan,overall
2026-04-01,130.9,Kelantan,overall
2026-05-01,130.9,Kelantan,overall
2026-06-01,130.9,Kelantan,overall
2026-07-01,130.7,Kelantan,overall
2010-01-01,99.5,Melaka,overall
2010-02-01,99.5,Melaka,overall
2010-03-01,99.4,Melaka,overall
2010-04-01,99.4,Melaka,overall
2010-05-01,99.6,Melaka,overall
2010-06-01,99.7,Melaka,overall
2010-07-01,100.1,Melaka,overall
2010-08-01,100.3,Melaka,overall
2010-09-01,100.3,Melaka,overall
2010-10-01,100.4,Melaka,overall
2010-11-01,100.6,Melaka,overall
2010-12-01,101.1,Melaka,overall
2011-01-01,101.8,Melaka,overall
2011-02-01,102.3,Melaka,overall
2011-03-01,102.2,Melaka,overall
2011-04-01,102.4,Melaka,overall
2011-05-01,102.5,Melaka,overall
2011-06-01,102.8,Melaka,overall
2011-07-01,103.0,Melaka,overall
2011-08-01,103.0,Melaka,overall
2011-09-01,103.4,Melaka,overall
2011-10-01,103.6,Melaka,overall
2011-11-01,103.9,Melaka,overall
2011-12-01,104.1,Melaka,overall
2012-01-01,104.4,Melaka,overall
2012-02-01,104.2,Melaka,overall
2012-03-01,104.2,Melaka,overall
2012-04-01,104.2,Melaka,overall
2012-05-01,104.6,Melaka,overall
2012-06-01,104.7,Melaka,overall
2012-07-01,104.8,Melaka,overall
2012-08-01,105.0,Melaka,overall
2012-09-01,105.2,Melaka,overall
2012-10-01,105.3,Melaka,overall
2012-11-01,105.2,Melaka,overall
2012-12-01,105.3,Melaka,overall
2013-01-01,105.8,Melaka,overall
2013-02-01,105.8,Melaka,overall
2013-03-01,105.8,Melaka,overall
2013-04-01,105.9,Melaka,overall
2013-05-01,106.2,Melaka,overall
2013-06-01,106.3,Melaka,overall
2013-07-01,106.5,Melaka,overall
2013-08-01,106.6,Melaka,overall
2013-09-01,107.8,Melaka,overall
2013-10-01,107.9,Melaka,overall
2013-11-01,108.3,Melaka,overall
2013-12-01,108.6,Melaka,overall
2014-01-01,109.2,Melaka,overall
2014-02-01,109.5,Melaka,overall
2014-03-01,109.7,Melaka,overall
2014-04-01,109.6,Melaka,overall
2014-05-01,109.8,Melaka,overall
2014-06-01,109.9,Melaka,overall
2014-07-01,110.0,Melaka,overall
2014-08-01,110.3,Melaka,overall
2014-09-01,110.4,Melaka,overall
2014-10-01,111.0,Melaka,overall
2014-11-01,111.6,Melaka,overall
2014-12-01,111.5,Melaka,overall
2015-01-01,110.4,Melaka,overall
2015-02-01,109.8,Melaka,overall
2015-03-01,110.8,Melaka,overall
2015-04-01,111.4,Melaka,overall
2015-05-01,111.7,Melaka,overall
2015-06-01,112.6,Melaka,overall
2015-07-01,113.5,Melaka,overall
2015-08-01,113.2,Melaka,overall
2015-09-01,113.3,Melaka,overall
2015-10-01,113.6,Melaka,overall
2015-11-01,114.3,Melaka,overall
2015-12-01,114.2,Melaka,overall
2016-01-01,114.1,Melaka,overall
2016-02-01,114.1,Melaka,overall
2016-03-01,113.4,Melaka,overall
2016-04-01,113.9,Melaka,overall
2016-05-01,114.1,Melaka,overall
2016-06-01,114.3,Melaka,overall
2016-07-01,114.7,Melaka,overall
2016-08-01,115.0,Melaka,overall
2016-09-01,114.6,Melaka,overall
2016-10-01,115.0,Melaka,overall
2016-11-01,116.2,Melaka,overall
2016-12-01,116.4,Melaka,overall
2017-01-01,117.8,Melaka,overall
2017-02-01,119.4,Melaka,overall
2017-03-01,119.2,Melaka,overall
2017-04-01,119.1,Melaka,overall
2017-05-01,118.9,Melaka,overall
2017-06-01,118.7,Melaka,overall
2017-07-01,118.6,Melaka,overall
2017-08-01,119.6,Melaka,overall
2017-09-01,120.1,Melaka,overall
2017-10-01,119.8,Melaka,overall
2017-11-01,120.7,Melaka,overall
2017-12-01,121.0,Melaka,overall
2018-01-01,121.3,Melaka,overall
2018-02-01,121.5,Melaka,overall
2018-03-01,121.0,Melaka,overall
2018-04-01,120.8,Melaka,overall
2018-05-01,120.9,Melaka,overall
2018-06-01,118.9,Melaka,overall
2018-07-01,119.2,Melaka,overall
2018-08-01,119.3,Melaka,overall
2018-09-01,119.6,Melaka,overall
2018-10-01,119.9,Melaka,overall
2018-11-01,120.2,Melaka,overall
2018-12-01,120.4,Melaka,overall
2019-01-01,119.7,Melaka,overall
2019-02-01,119.9,Melaka,overall
2019-03-01,120.2,Melaka,overall
2019-04-01,120.0,Melaka,overall
2019-05-01,120.3,Melaka,overall
2019-06-01,120.2,Melaka,overall
2019-07-01,120.4,Melaka,overall
2019-08-01,120.6,Melaka,overall
2019-09-01,120.6,Melaka,overall
2019-10-01,120.7,Melaka,overall
2019-11-01,120.8,Melaka,overall
2019-12-01,120.8,Melaka,overall
2020-01-01,120.8,Melaka,overall
2020-02-01,120.6,Melaka,overall
2020-03-01,119.1,Melaka,overall
2020-04-01,115.7,Melaka,overall
2020-05-01,116.0,Melaka,overall
2020-06-01,117.1,Melaka,overall
2020-07-01,117.8,Melaka,overall
2020-08-01,117.9,Melaka,overall
2020-09-01,117.9,Melaka,overall
2020-10-01,117.9,Melaka,overall
2020-11-01,117.7,Melaka,overall
2020-12-01,118.4,Melaka,overall
2021-01-01,120.1,Melaka,overall
2021-02-01,120.3,Melaka,overall
2021-03-01,120.6,Melaka,overall
2021-04-01,120.8,Melaka,overall
2021-05-01,120.8,Melaka,overall
2021-06-01,120.9,Melaka,overall
2021-07-01,120.2,Melaka,overall
