age,sex,date,state,ethnicity,population
5-9,male,2020-01-01,Pahang,bumi_malay,54.2
10-14,male,2020-01-01,Pahang,bumi_malay,55.9
15-19,male,2020-01-01,Pahang,bumi_malay,61.1
20-24,male,2020-01-01,Pahang,bumi_malay,44.9
25-29,male,2020-01-01,Pahang,bumi_malay,40.4
30-34,male,2020-01-01,Pahang,bumi_malay,44.3
35-39,male,2020-01-01,Pahang,bumi_malay,48.3
40-44,male,2020-01-01,Pahang,bumi_malay,40.2
45-49,male,2020-01-01,Pahang,bumi_malay,30.8
50-54,male,2020-01-01,Pahang,bumi_malay,24.4
55-59,male,2020-01-01,Pahang,bumi_malay,23.6
60-64,male,2020-01-01,Pahang,bumi_malay,17.4
65-69,male,2020-01-01,Pahang,bumi_malay,14.7
70-74,male,2020-01-01,Pahang,bumi_malay,11.2
75-79,male,2020-01-01,Pahang,bumi_malay,5.3
80-84,male,2020-01-01,Pahang,bumi_malay,3.0
85+,male,2020-01-01,Pahang,bumi_malay,2.8
overall_age,female,2020-01-01,Pahang,bumi_malay,556.6
0-4,female,2020-01-01,Pahang,bumi_malay,53.1
5-9,female,2020-01-01,Pahang,bumi_malay,52.0
10-14,female,2020-01-01,Pahang,bumi_malay,51.2
15-19,female,2020-01-01,Pahang,bumi_malay,55.7
20-24,female,2020-01-01,Pahang,bumi_malay,42.2
25-29,female,2020-01-01,Pahang,bumi_malay,38.4
30-34,female,2020-01-01,Pahang,bumi_malay,43.9
35-39,female,2020-01-01,Pahang,bumi_malay,45.5
40-44,female,2020-01-01,Pahang,bumi_malay,40.5
45-49,female,2020-01-01,Pahang,bumi_malay,29.9
50-54,female,2020-01-01,Pahang,bumi_malay,24.5
55-59,female,2020-01-01,Pahang,bumi_malay,23.7
60-64,female,2020-01-01,Pahang,bumi_malay,18.3
65-69,female,2020-01-01,Pahang,bumi_malay,15.1
70-74,female,2020-01-01,Pahang,bumi_malay,11.1
75-79,female,2020-01-01,Pahang,bumi_malay,5.4
80-84,female,2020-01-01,Pahang,bumi_malay,3.6
85+,female,2020-01-01,Pahang,bumi_malay,2.6
overall_age,overall_sex,2020-01-01,Perak,bumi_malay,1364.8
0-4,overall_sex,2020-01-01,Perak,bumi_malay,113.7
5-9,overall_sex,2020-01-01,Perak,bumi_malay,134.9
10-14,overall_sex,2020-01-01,Perak,bumi_malay,121.9
15-19,overall_sex,2020-01-01,Perak,bumi_malay,135.0
20-24,overall_sex,2020-01-01,Perak,bumi_malay,126.1
25-29,overall_sex,2020-01-01,Perak,bumi_malay,99.4
30-34,overall_sex,2020-01-01,Perak,bumi_malay,101.2
35-39,overall_sex,2020-01-01,Perak,bumi_malay,102.1
40-44,overall_sex,2020-01-01,Perak,bumi_malay,83.6
45-49,overall_sex,2020-01-01,Perak,bumi_malay,66.5
50-54,overall_sex,2020-01-01,Perak,bumi_malay,64.9
55-59,overall_sex,2020-01-01,Perak,bumi_malay,68.7
60-64,overall_sex,2020-01-01,Perak,bumi_malay,54.2
65-69,overall_sex,2020-01-01,Perak,bumi_malay,41.3
70-74,overall_sex,2020-01-01,Perak,bumi_malay,26.4
75-79,overall_sex,2020-01-01,Perak,bumi_malay,12.7
80-84,overall_sex,2020-01-01,Perak,bumi_malay,8.2
85+,overall_sex,2020-01-01,Perak,bumi_malay,4.2
overall_age,male,2020-01-01,Perak,bumi_malay,685.4
0-4,male,2020-01-01,Perak,bumi_malay,58.8
5-9,male,2020-01-01,Perak,bumi_malay,69.9
10-14,male,2020-01-01,Perak,bumi_malay,63.4
15-19,male,2020-01-01,Perak,bumi_malay,69.9
20-24,male,2020-01-01,Perak,bumi_malay,64.2
25-29,male,2020-01-01,Perak,bumi_malay,51.0
30-34,male,2020-01-01,Perak,bumi_malay,51.1
35-39,male,2020-01-01,Perak,bumi_malay,51.8
40-44,male,2020-01-01,Perak,bumi_malay,42.3
45-49,male,2020-01-01,Perak,bumi_malay,31.8
50-54,male,2020-01-01,Perak,bumi_malay,30.8
55-59,male,2020-01-01,Perak,bumi_malay,33.1
60-64,male,2020-01-01,Perak,bumi_malay,25.9
65-69,male,2020-01-01,Perak,bumi_malay,19.3
70-74,male,2020-01-01,Perak,bumi_malay,12.0
75-79,male,2020-01-01,Perak,bumi_malay,5.4
80-84,male,2020-01-01,Perak,bumi_malay,3.2
85+,male,2020-01-01,Perak,bumi_malay,1.4
overall_age,female,2020-01-01,Perak,bumi_malay,679.3
0-4,female,2020-01-01,Perak,bumi_malay,54.8
5-9,female,2020-01-01,Perak,bumi_malay,65.0
10-14,female,2020-01-01,Perak,bumi_malay,58.4
15-19,female,2020-01-01,Perak,bumi_malay,65.1
20-24,female,2020-01-01,Perak,bumi_malay,61.9
25-29,female,2020-01-01,Perak,bumi_malay,48.3
30-34,female,2020-01-01,Perak,bumi_malay,50.1
35-39,female,2020-01-01,Perak,bumi_malay,50.3
40-44,female,2020-01-01,Perak,bumi_malay,41.2
45-49,female,2020-01-01,Perak,bumi_malay,34.7
50-54,female,2020-01-01,Perak,bumi_malay,34.0
55-59,female,2020-01-01,Perak,bumi_malay,35.6
60-64,female,2020-01-01,Perak,bumi_malay,28.3
65-69,female,2020-01-01,Perak,bumi_malay,22.1
70-74,female,2020-01-01,Perak,bumi_malay,14.3
75-79,female,2020-01-01,Perak,bumi_malay,7.3
80-84,female,2020-01-01,Perak,bumi_malay,5.0
85+,female,2020-01-01,Perak,bumi_malay,2.8
overall_age,overall_sex,2020-01-01,Perlis,bumi_malay,245.4
0-4,overall_sex,2020-01-01,Perlis,bumi_malay,17.6
5-9,overall_sex,2020-01-01,Perlis,bumi_malay,17.7
10-14,overall_sex,2020-01-01,Perlis,bumi_malay,18.0
15-19,overall_sex,2020-01-01,Perlis,bumi_malay,33.4
20-24,overall_sex,2020-01-01,Perlis,bumi_malay,26.6
25-29,overall_sex,2020-01-01,Perlis,bumi_malay,17.8
30-34,overall_sex,2020-01-01,Perlis,bumi_malay,16.9
35-39,overall_sex,2020-01-01,Perlis,bumi_malay,16.3
40-44,overall_sex,2020-01-01,Perlis,bumi_malay,21.8
45-49,overall_sex,2020-01-01,Perlis,bumi_malay,10.7
50-54,overall_sex,2020-01-01,Perlis,bumi_malay,10.5
55-59,overall_sex,2020-01-01,Perlis,bumi_malay,10.7
60-64,overall_sex,2020-01-01,Perlis,bumi_malay,8.8
65-69,overall_sex,2020-01-01,Perlis,bumi_malay,7.7
70-74,overall_sex,2020-01-01,Perlis,bumi_malay,5.0
75-79,overall_sex,2020-01-01,Perlis,bumi_malay,2.9
80-84,overall_sex,2020-01-01,Perlis,bumi_malay,1.9
85+,overall_sex,2020-01-01,Perlis,bumi_malay,1.1
overall_age,male,2020-01-01,Perlis,bumi_malay,122.3
0-4,male,2020-01-01,Perlis,bumi_malay,9.1
5-9,male,2020-01-01,Perlis,bumi_malay,9.2
10-14,male,2020-01-01,Perlis,bumi_malay,9.2
15-19,male,2020-01-01,Perlis,bumi_malay,17.4
20-24,male,2020-01-01,Perlis,bumi_malay,13.0
25-29,male,2020-01-01,Perlis,bumi_malay,9.4
30-34,male,2020-01-01,Perlis,bumi_malay,8.7
35-39,male,2020-01-01,Perlis,bumi_malay,8.3
40-44,male,2020-01-01,Perlis,bumi_malay,10.7
45-49,male,2020-01-01,Perlis,bumi_malay,4.7
50-54,male,2020-01-01,Perlis,bumi_malay,5.1
55-59,male,2020-01-01,Perlis,bumi_malay,5.2
60-64,male,2020-01-01,Perlis,bumi_malay,4.2
65-69,male,2020-01-01,Perlis,bumi_malay,3.4
70-74,male,2020-01-01,Perlis,bumi_malay,2.4
75-79,male,2020-01-01,Perlis,bumi_malay,1.3
80-84,male,2020-01-01,Perlis,bumi_malay,0.8
85+,male,2020-01-01,Perlis,bumi_malay,0.4
overall_age,female,2020-01-01,Perlis,bumi_malay,123.1
0-4,female,2020-01-01,Perlis,bumi_malay,8.5
5-9,female,2020-01-01,Perlis,bumi_malay,8.5
10-14,female,2020-01-01,Perlis,bumi_malay,8.6
15-19,female,2020-01-01,Perlis,bumi_malay,16.0
20-24,female,2020-01-01,Perlis,bumi_malay,13.6
25-29,female,2020-01-01,Perlis,bumi_malay,8.4
30-34,female,2020-01-01,Perlis,bumi_malay,8.2
35-39,female,2020-01-01,Perlis,bumi_malay,8.1
40-44,female,2020-01-01,Perlis,bumi_malay,11.2
45-49,female,2020-01-01,Perlis,bumi_malay,6.1
50-54,female,2020-01-01,Perlis,bumi_malay,5.4
55-59,female,2020-01-01,Perlis,bumi_malay,5.6
60-64,female,2020-01-01,Perlis,bumi_malay,4.6
65-69,female,2020-01-01,Perlis,bumi_malay,4.4
70-74,female,2020-01-01,Perlis,bumi_malay,2.7
75-79,female,2020-01-01,Perlis,bumi_malay,1.6
80-84,female,2020-01-01,Perlis,bumi_malay,1.1
85+,female,2020-01-01,Perlis,bumi_malay,0.8
overall_age,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,707.9
0-4,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,50.3
5-9,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,49.5
10-14,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,49.5
15-19,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,61.4
20-24,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,69.8
25-29,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,71.5
30-34,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,72.1
35-39,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,66.7
40-44,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,48.2
45-49,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,44.1
50-54,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,37.7
55-59,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,31.2
60-64,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,25.7
65-69,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,15.8
70-74,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,8.1
75-79,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,3.8
80-84,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,1.7
85+,overall_sex,2020-01-01,Pulau Pinang,bumi_malay,0.8
overall_age,male,2020-01-01,Pulau Pinang,bumi_malay,359.7
0-4,male,2020-01-01,Pulau Pinang,bumi_malay,25.5
5-9,male,2020-01-01,Pulau Pinang,bumi_malay,26.2
10-14,male,2020-01-01,Pulau Pinang,bumi_malay,26.1
15-19,male,2020-01-01,Pulau Pinang,bumi_malay,31.6
20-24,male,2020-01-01,Pulau Pinang,bumi_malay,37.6
25-29,male,2020-01-01,Pulau Pinang,bumi_malay,35.6
30-34,male,2020-01-01,Pulau Pinang,bumi_malay,34.8
35-39,male,2020-01-01,Pulau Pinang,bumi_malay,34.0
40-44,male,2020-01-01,Pulau Pinang,bumi_malay,24.6
45-49,male,2020-01-01,Pulau Pinang,bumi_malay,22.5
50-54,male,2020-01-01,Pulau Pinang,bumi_malay,19.0
55-59,male,2020-01-01,Pulau Pinang,bumi_malay,15.4
60-64,male,2020-01-01,Pulau Pinang,bumi_malay,12.4
65-69,male,2020-01-01,Pulau Pinang,bumi_malay,7.6
70-74,male,2020-01-01,Pulau Pinang,bumi_malay,3.9
75-79,male,2020-01-01,Pulau Pinang,bumi_malay,1.8
80-84,male,2020-01-01,Pulau Pinang,bumi_malay,0.8
85+,male,2020-01-01,Pulau Pinang,bumi_malay,0.3
overall_age,female,2020-01-01,Pulau Pinang,bumi_malay,348.1
0-4,female,2020-01-01,Pulau Pinang,bumi_malay,24.7
5-9,female,2020-01-01,Pulau Pinang,bumi_malay,23.3
10-14,female,2020-01-01,Pulau Pinang,bumi_malay,23.4
15-19,female,2020-01-01,Pulau Pinang,bumi_malay,29.8
20-24,female,2020-01-01,Pulau Pinang,bumi_malay,32.2
25-29,female,2020-01-01,Pulau Pinang,bumi_malay,35.9
30-34,female,2020-01-01,Pulau Pinang,bumi_malay,37.2
35-39,female,2020-01-01,Pulau Pinang,bumi_malay,32.7
40-44,female,2020-01-01,Pulau Pinang,bumi_malay,23.6
45-49,female,2020-01-01,Pulau Pinang,bumi_malay,21.5
50-54,female,2020-01-01,Pulau Pinang,bumi_malay,18.7
55-59,female,2020-01-01,Pulau Pinang,bumi_malay,15.8
60-64,female,2020-01-01,Pulau Pinang,bumi_malay,13.3
65-69,female,2020-01-01,Pulau Pinang,bumi_malay,8.2
70-74,female,2020-01-01,Pulau Pinang,bumi_malay,4.2
75-79,female,2020-01-01,Pulau Pinang,bumi_malay,2.0
80-84,female,2020-01-01,Pulau Pinang,bumi_malay,1.0
85+,female,2020-01-01,Pulau Pinang,bumi_malay,0.5
overall_age,overall_sex,2020-01-01,Sabah,bumi_malay,236.9
0-4,overall_sex,2020-01-01,Sabah,bumi_malay,22.6
5-9,overall_sex,2020-01-01,Sabah,bumi_malay,22.5
10-14,overall_sex,2020-01-01,Sabah,bumi_malay,19.4
15-19,overall_sex,2020-01-01,Sabah,bumi_malay,38.0
20-24,overall_sex,2020-01-01,Sabah,bumi_malay,15.8
25-29,overall_sex,2020-01-01,Sabah,bumi_malay,16.9
30-34,overall_sex,2020-01-01,Sabah,bumi_malay,22.9
35-39,overall_sex,2020-01-01,Sabah,bumi_malay,19.9
40-44,overall_sex,2020-01-01,Sabah,bumi_malay,13.5
45-49,overall_sex,2020-01-01,Sabah,bumi_malay,10.9
50-54,overall_sex,2020-01-01,Sabah,bumi_malay,8.6
55-59,overall_sex,2020-01-01,Sabah,bumi_malay,7.6
60-64,overall_sex,2020-01-01,Sabah,bumi_malay,4.8
65-69,overall_sex,2020-01-01,Sabah,bumi_malay,7.6
70-74,overall_sex,2020-01-01,Sabah,bumi_malay,3.7
75-79,overall_sex,2020-01-01,Sabah,bumi_malay,1.7
80-84,overall_sex,2020-01-01,Sabah,bumi_malay,0.3
85+,overall_sex,2020-01-01,Sabah,bumi_malay,0.3
overall_age,male,2020-01-01,Sabah,bumi_malay,134.0
0-4,male,2020-01-01,Sabah,bumi_malay,11.9
5-9,male,2020-01-01,Sabah,bumi_malay,11.8
10-14,male,2020-01-01,Sabah,bumi_malay,9.9
15-19,male,2020-01-01,Sabah,bumi_malay,23.3
20-24,male,2020-01-01,Sabah,bumi_malay,9.5
25-29,male,2020-01-01,Sabah,bumi_malay,10.2
30-34,male,2020-01-01,Sabah,bumi_malay,13.1
35-39,male,2020-01-01,Sabah,bumi_malay,12.0
40-44,male,2020-01-01,Sabah,bumi_malay,7.9
45-49,male,2020-01-01,Sabah,bumi_malay,6.6
50-54,male,2020-01-01,Sabah,bumi_malay,5.5
55-59,male,2020-01-01,Sabah,bumi_malay,4.8
60-64,male,2020-01-01,Sabah,bumi_malay,3.0
65-69,male,2020-01-01,Sabah,bumi_malay,2.8
70-74,male,2020-01-01,Sabah,bumi_malay,1.2
75-79,male,2020-01-01,Sabah,bumi_malay,0.4
80-84,male,2020-01-01,Sabah,bumi_malay,0.1
85+,male,2020-01-01,Sabah,bumi_malay,0.1
overall_age,female,2020-01-01,Sabah,bumi_malay,103.0
0-4,female,2020-01-01,Sabah,bumi_malay,10.7
5-9,female,2020-01-01,Sabah,bumi_malay,10.7
10-14,female,2020-01-01,Sabah,bumi_malay,9.5
15-19,female,2020-01-01,Sabah,bumi_malay,14.7
20-24,female,2020-01-01,Sabah,bumi_malay,6.2
25-29,female,2020-01-01,Sabah,bumi_malay,6.7
30-34,female,2020-01-01,Sabah,bumi_malay,9.8
35-39,female,2020-01-01,Sabah,bumi_malay,7.9
40-44,female,2020-01-01,Sabah,bumi_malay,5.6
45-49,female,2020-01-01,Sabah,bumi_malay,4.3
50-54,female,2020-01-01,Sabah,bumi_malay,3.1
55-59,female,2020-01-01,Sabah,bumi_malay,2.8
60-64,female,2020-01-01,Sabah,bumi_malay,1.8
65-69,female,2020-01-01,Sabah,bumi_malay,4.8
70-74,female,2020-01-01,Sabah,bumi_malay,2.5
75-79,female,2020-01-01,Sabah,bumi_malay,1.3
80-84,female,2020-01-01,Sabah,bumi_malay,0.2
85+,female,2020-01-01,Sabah,bumi_malay,0.3
overall_age,overall_sex,2020-01-01,Sarawak,bumi_malay,575.4
0-4,overall_sex,2020-01-01,Sarawak,bumi_malay,46.6
5-9,overall_sex,2020-01-01,Sarawak,bumi_malay,48.3
10-14,overall_sex,2020-01-01,Sarawak,bumi_malay,53.2
15-19,overall_sex,2020-01-01,Sarawak,bumi_malay,56.8
20-24,overall_sex,2020-01-01,Sarawak,bumi_malay,56.6
25-29,overall_sex,2020-01-01,Sarawak,bumi_malay,52.5
30-34,overall_sex,2020-01-01,Sarawak,bumi_malay,47.9
35-39,overall_sex,2020-01-01,Sarawak,bumi_malay,40.8
40-44,overall_sex,2020-01-01,Sarawak,bumi_malay,34.5
45-49,overall_sex,2020-01-01,Sarawak,bumi_malay,31.6
50-54,overall_sex,2020-01-01,Sarawak,bumi_malay,29.3
55-59,overall_sex,2020-01-01,Sarawak,bumi_malay,25.6
60-64,overall_sex,2020-01-01,Sarawak,bumi_malay,19.3
65-69,overall_sex,2020-01-01,Sarawak,bumi_malay,14.2
70-74,overall_sex,2020-01-01,Sarawak,bumi_malay,8.6
75-79,overall_sex,2020-01-01,Sarawak,bumi_malay,5.5
80-84,overall_sex,2020-01-01,Sarawak,bumi_malay,2.6
85+,overall_sex,2020-01-01,Sarawak,bumi_malay,1.6
overall_age,male,2020-01-01,Sarawak,bumi_malay,293.3
0-4,male,2020-01-01,Sarawak,bumi_malay,24.0
5-9,male,2020-01-01,Sarawak,bumi_malay,25.0
10-14,male,2020-01-01,Sarawak,bumi_malay,27.7
15-19,male,2020-01-01,Sarawak,bumi_malay,29.1
20-24,male,2020-01-01,Sarawak,bumi_malay,28.9
25-29,male,2020-01-01,Sarawak,bumi_malay,27.0
30-34,male,2020-01-01,Sarawak,bumi_malay,24.8
35-39,male,2020-01-01,Sarawak,bumi_malay,20.8
40-44,male,2020-01-01,Sarawak,bumi_malay,17.2
45-49,male,2020-01-01,Sarawak,bumi_malay,15.9
50-54,male,2020-01-01,Sarawak,bumi_malay,14.7
55-59,male,2020-01-01,Sarawak,bumi_malay,13.0
60-64,male,2020-01-01,Sarawak,bumi_malay,9.5
65-69,male,2020-01-01,Sarawak,bumi_malay,7.1
70-74,male,2020-01-01,Sarawak,bumi_malay,4.2
75-79,male,2020-01-01,Sarawak,bumi_malay,2.6
80-84,male,2020-01-01,Sarawak,bumi_malay,1.1
85+,male,2020-01-01,Sarawak,bumi_malay,0.6
overall_age,female,2020-01-01,Sarawak,bumi_malay,282.1
0-4,female,2020-01-01,Sarawak,bumi_malay,22.7
5-9,female,2020-01-01,Sarawak,bumi_malay,23.3
10-14,female,2020-01-01,Sarawak,bumi_malay,25.4
15-19,female,2020-01-01,Sarawak,bumi_malay,27.6
20-24,female,2020-01-01,Sarawak,bumi_malay,27.7
25-29,female,2020-01-01,Sarawak,bumi_malay,25.4
30-34,female,2020-01-01,Sarawak,bumi_malay,23.0
35-39,female,2020-01-01,Sarawak,bumi_malay,20.0
40-44,female,2020-01-01,Sarawak,bumi_malay,17.3
45-49,female,2020-01-01,Sarawak,bumi_malay,15.7
50-54,female,2020-01-01,Sarawak,bumi_malay,14.6
55-59,female,2020-01-01,Sarawak,bumi_malay,12.6
60-64,female,2020-01-01,Sarawak,bumi_malay,9.7
65-69,female,2020-01-01,Sarawak,bumi_malay,7.1
70-74,female,2020-01-01,Sarawak,bumi_malay,4.4
75-79,female,2020-01-01,Sarawak,bumi_malay,2.9
80-84,female,2020-01-01,Sarawak,bumi_malay,1.5
85+,female,2020-01-01,Sarawak,bumi_malay,1.0
overall_age,overall_sex,2020-01-01,Selangor,bumi_malay,3806.2
0-4,overall_sex,2020-01-01,Selangor,bumi_malay,301.0
5-9,overall_sex,2020-01-01,Selangor,bumi_malay,289.6
10-14,overall_sex,2020-01-01,Selangor,bumi_malay,257.6
15-19,overall_sex,2020-01-01,Selangor,bumi_malay,332.3
20-24,overall_sex,2020-01-01,Selangor,bumi_malay,296.7
25-29,overall_sex,2020-01-01,Selangor,bumi_malay,324.7
30-34,overall_sex,2020-01-01,Selangor,bumi_malay,417.6
35-39,overall_sex,2020-01-01,Selangor,bumi_malay,374.3
40-44,overall_sex,2020-01-01,Selangor,bumi_malay,276.5
45-49,overall_sex,2020-01-01,Selangor,bumi_malay,228.0
50-54,overall_sex,2020-01-01,Selangor,bumi_malay,183.0
55-59,overall_sex,2020-01-01,Selangor,bumi_malay,151.2
60-64,overall_sex,2020-01-01,Selangor,bumi_malay,112.9
65-69,overall_sex,2020-01-01,Selangor,bumi_malay,119.6
70-74,overall_sex,2020-01-01,Selangor,bumi_malay,77.5
75-79,overall_sex,2020-01-01,Selangor,bumi_malay,33.4
80-84,overall_sex,2020-01-01,Selangor,bumi_malay,16.3
85+,overall_sex,2020-01-01,Selangor,bumi_malay,14.0
overall_age,male,2020-01-01,Selangor,bumi_malay,1938.7
0-4,male,2020-01-01,Selangor,bumi_malay,152.6
5-9,male,2020-01-01,Selangor,bumi_malay,148.7
10-14,male,2020-01-01,Selangor,bumi_malay,131.3
15-19,male,2020-01-01,Selangor,bumi_malay,174.5
20-24,male,2020-01-01,Selangor,bumi_malay,155.1
25-29,male,2020-01-01,Selangor,bumi_malay,159.0
30-34,male,2020-01-01,Selangor,bumi_malay,201.3
35-39,male,2020-01-01,Selangor,bumi_malay,188.0
40-44,male,2020-01-01,Selangor,bumi_malay,145.5
45-49,male,2020-01-01,Selangor,bumi_malay,119.8
50-54,male,2020-01-01,Selangor,bumi_malay,95.1
55-59,male,2020-01-01,Selangor,bumi_malay,78.6
60-64,male,2020-01-01,Selangor,bumi_malay,58.5
65-69,male,2020-01-01,Selangor,bumi_malay,62.8
70-74,male,2020-01-01,Selangor,bumi_malay,36.9
75-79,male,2020-01-01,Selangor,bumi_malay,16.1
80-84,male,2020-01-01,Selangor,bumi_malay,7.5
85+,male,2020-01-01,Selangor,bumi_malay,7.4
overall_age,female,2020-01-01,Selangor,bumi_malay,1867.5
0-4,female,2020-01-01,Selangor,bumi_malay,148.4
5-9,female,2020-01-01,Selangor,bumi_malay,140.9
10-14,female,2020-01-01,Selangor,bumi_malay,126.3
15-19,female,2020-01-01,Selangor,bumi_malay,157.8
20-24,female,2020-01-01,Selangor,bumi_malay,141.6
25-29,female,2020-01-01,Selangor,bumi_malay,165.7
30-34,female,2020-01-01,Selangor,bumi_malay,216.4
35-39,female,2020-01-01,Selangor,bumi_malay,186.3
40-44,female,2020-01-01,Selangor,bumi_malay,131.0
45-49,female,2020-01-01,Selangor,bumi_malay,108.2
50-54,female,2020-01-01,Selangor,bumi_malay,87.9
55-59,female,2020-01-01,Selangor,bumi_malay,72.6
60-64,female,2020-01-01,Selangor,bumi_malay,54.4
65-69,female,2020-01-01,Selangor,bumi_malay,56.8
70-74,female,2020-01-01,Selangor,bumi_malay,40.6
75-79,female,2020-01-01,Selangor,bumi_malay,17.3
80-84,female,2020-01-01,Selangor,bumi_malay,8.8
85+,female,2020-01-01,Selangor,bumi_malay,6.6
overall_age,overall_sex,2020-01-01,Terengganu,bumi_malay,1090.4
0-4,overall_sex,2020-01-01,Terengganu,bumi_malay,106.6
5-9,overall_sex,2020-01-01,Terengganu,bumi_malay,106.5
10-14,overall_sex,2020-01-01,Terengganu,bumi_malay,107.4
15-19,overall_sex,2020-01-01,Terengganu,bumi_malay,109.8
20-24,overall_sex,2020-01-01,Terengganu,bumi_malay,101.2
25-29,overall_sex,2020-01-01,Terengganu,bumi_malay,85.0
30-34,overall_sex,2020-01-01,Terengganu,bumi_malay,82.9
35-39,overall_sex,2020-01-01,Terengganu,bumi_malay,79.6
40-44,overall_sex,2020-01-01,Terengganu,bumi_malay,62.0
45-49,overall_sex,2020-01-01,Terengganu,bumi_malay,55.2
50-54,overall_sex,2020-01-01,Terengganu,bumi_malay,49.4
55-59,overall_sex,2020-01-01,Terengganu,bumi_malay,47.7
60-64,overall_sex,2020-01-01,Terengganu,bumi_malay,37.1
65-69,overall_sex,2020-01-01,Terengganu,bumi_malay,26.0
70-74,overall_sex,2020-01-01,Terengganu,bumi_malay,16.1
75-79,overall_sex,2020-01-01,Terengganu,bumi_malay,9.7
80-84,overall_sex,2020-01-01,Terengganu,bumi_malay,5.6
85+,overall_sex,2020-01-01,Terengganu,bumi_malay,2.4
overall_age,male,2020-01-01,Terengganu,bumi_malay,549.3
0-4,male,2020-01-01,Terengganu,bumi_malay,53.9
5-9,male,2020-01-01,Terengganu,bumi_malay,54.8
10-14,male,2020-01-01,Terengganu,bumi_malay,55.4
15-19,male,2020-01-01,Terengganu,bumi_malay,56.6
20-24,male,2020-01-01,Terengganu,bumi_malay,50.9
25-29,male,2020-01-01,Terengganu,bumi_malay,43.6
30-34,male,2020-01-01,Terengganu,bumi_malay,42.2
35-39,male,2020-01-01,Terengganu,bumi_malay,40.9
40-44,male,2020-01-01,Terengganu,bumi_malay,31.5
45-49,male,2020-01-01,Terengganu,bumi_malay,27.1
50-54,male,2020-01-01,Terengganu,bumi_malay,23.6
55-59,male,2020-01-01,Terengganu,bumi_malay,23.1
60-64,male,2020-01-01,Terengganu,bumi_malay,17.8
65-69,male,2020-01-01,Terengganu,bumi_malay,12.7
70-74,male,2020-01-01,Terengganu,bumi_malay,7.9
75-79,male,2020-01-01,Terengganu,bumi_malay,4.2
80-84,male,2020-01-01,Terengganu,bumi_malay,2.1
85+,male,2020-01-01,Terengganu,bumi_malay,0.8
overall_age,female,2020-01-01,Terengganu,bumi_malay,541.1
0-4,female,2020-01-01,Terengganu,bumi_malay,52.8
5-9,female,2020-01-01,Terengganu,bumi_malay,51.7
10-14,female,2020-01-01,Terengganu,bumi_malay,52.0
15-19,female,2020-01-01,Terengganu,bumi_malay,53.2
20-24,female,2020-01-01,Terengganu,bumi_malay,50.3
25-29,female,2020-01-01,Terengganu,bumi_malay,41.4
30-34,female,2020-01-01,Terengganu,bumi_malay,40.7
35-39,female,2020-01-01,Terengganu,bumi_malay,38.7
40-44,female,2020-01-01,Terengganu,bumi_malay,30.5
45-49,female,2020-01-01,Terengganu,bumi_malay,28.0
50-54,female,2020-01-01,Terengganu,bumi_malay,25.7
55-59,female,2020-01-01,Terengganu,bumi_malay,24.6
60-64,female,2020-01-01,Terengganu,bumi_malay,19.3
65-69,female,2020-01-01,Terengganu,bumi_malay,13.3
70-74,female,2020-01-01,Terengganu,bumi_malay,8.2
75-79,female,2020-01-01,Terengganu,bumi_malay,5.5
80-84,female,2020-01-01,Terengganu,bumi_malay,3.4
85+,female,2020-01-01,Terengganu,bumi_malay,1.6
overall_age,overall_sex,2020-01-01,W.P. Kuala Lumpur,bumi_malay,824.6
0-4,overall_sex,2020-01-01,W.P. Kuala Lumpur,bumi_malay,67.4
5-9,overall_sex,2020-01-01,W.P. Kuala Lumpur,bumi_malay,62.1
10-14,overall_sex,2020-01-01,W.P. Kuala Lumpur,bumi_malay,59.8
15-19,overall_sex,2020-01-01,W.P. Kuala Lumpur,bumi_malay,61.1
20-24,overall_sex,2020-01-01,W.P. Kuala Lumpur,bumi_malay,51.6
25-29,overall_sex,2020-01-01,W.P. Kuala Lumpur,bumi_malay,82.0
30-34,overall_sex,2020-01-01,W.P. Kuala Lumpur,bumi_malay,91.2
35-39,overall_sex,2020-01-01,W.P. Kuala Lumpur,bumi_malay,92.0
40-44,overall_sex,2020-01-01,W.P. Kuala Lumpur,bumi_malay,63.6
45-49,overall_sex,2020-01-01,W.P. Kuala Lumpur,bumi_malay,49.7
50-54,overall_sex,2020-01-01,W.P. Kuala Lumpur,bumi_malay,31.4
55-59,overall_sex,2020-01-01,W.P. Kuala Lumpur,bumi_malay,31.0
